source_state,target_state,baseline_alt_trade_kcal,staple_deficit_kcal,quantity_kcal,is_new_link,pre_scale_trade_kcal,State,scale_factor,optimized_alt_prod_kcal,pre_scale_alt_trade_kcal,optimized_alt_trade_kcal,capacity_limited,optimized_trade_kcal
chhattisgarh,assam,5850975000.0,93570659261.53575,5850975000.0,False,99421634261.53575,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,99421634261.53575
chhattisgarh,bihar,0.0,1008677248317.3982,0.0,True,1008677248317.3982,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,1008677248317.3982
chhattisgarh,chandigarh,0.0,1229477135.1061273,0.0,True,1229477135.1061273,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,1229477135.1061273
chhattisgarh,daman and diu,0.0,0.0,0.0,False,0.0,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,0.0
chhattisgarh,delhi,0.0,2441103673.6530323,0.0,True,2441103673.6530323,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,2441103673.6530323
chhattisgarh,goa,0.0,23904393448.141434,0.0,True,23904393448.141434,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,23904393448.141434
chhattisgarh,gujarat,0.0,43423075211.41471,0.0,True,43423075211.41471,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,43423075211.41471
chhattisgarh,haryana,0.0,4498604023.572802,0.0,True,4498604023.572802,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,4498604023.572802
chhattisgarh,himachal pradesh,0.0,2389535283.593056,0.0,True,2389535283.593056,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,2389535283.593056
chhattisgarh,jammu and kashmir,0.0,6007855818.704673,0.0,True,6007855818.704673,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,6007855818.704673
chhattisgarh,jharkhand,0.0,1632141344295.5562,0.0,True,1632141344295.5562,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,1632141344295.5562
chhattisgarh,karnataka,0.0,317393131753.69525,0.0,True,317393131753.69525,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,317393131753.69525
chhattisgarh,kerala,0.0,174586998575.52768,0.0,True,174586998575.52768,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,174586998575.52768
chhattisgarh,madhya pradesh,0.0,67264115185.721306,0.0,True,67264115185.721306,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,67264115185.721306
chhattisgarh,maharashtra,0.0,930740298349.3759,0.0,True,930740298349.3759,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,930740298349.3759
chhattisgarh,manipur,0.0,596173024.6200222,0.0,True,596173024.6200222,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,596173024.6200222
chhattisgarh,meghalaya,0.0,0.0,0.0,False,0.0,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,0.0
chhattisgarh,mizoram,0.0,608857557.0587461,0.0,True,608857557.0587461,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,608857557.0587461
chhattisgarh,nagaland,0.0,6665790984.908155,0.0,True,6665790984.908155,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,6665790984.908155
chhattisgarh,odisha,0.0,6802599432.956355,0.0,True,6802599432.956355,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,6802599432.956355
chhattisgarh,puducherry,0.0,0.0,0.0,False,0.0,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,0.0
chhattisgarh,punjab,0.0,15121992192.149057,0.0,True,15121992192.149057,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,15121992192.149057
chhattisgarh,rajasthan,0.0,352860629.65904605,0.0,True,352860629.65904605,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,352860629.65904605
