source_state,target_state,original_trade_kcal,optimized_trade_kcal,diff_trade_kcal
assam,bihar,743833850.0,655276597.3290831,-88557252.67091683
assam,chandigarh,78409000.0,79224309.61214055,815309.6121405512
assam,chhattisgarh,232690500.0,235110053.89437172,2419553.894371718
assam,dadra and nagar haveli,0.0,0.0,0.0
assam,daman and diu,0.0,0.0,0.0
assam,delhi,817815066.6666666,826318841.5497373,8503774.883070707
assam,goa,0.0,0.0,0.0
assam,gujarat,0.0,0.0,0.0
assam,haryana,15770318933.333332,14934407417.894676,-835911515.4386554
assam,himachal pradesh,0.0,0.0,0.0
assam,jammu and kashmir,0.0,0.0,0.0
assam,jharkhand,0.0,0.0,0.0
assam,karnataka,74240833.33333331,75012801.66643272,771968.3330994099
assam,kerala,0.0,0.0,0.0
assam,lakshadeep,0.0,0.0,0.0
assam,madhya pradesh,294184566.6666667,196766224.984637,-97418341.6820297
assam,maharashtra,385334400.00000006,389341170.1438408,4006770.14384073
assam,manipur,100881675333.33336,98317438804.48532,-2564236528.8480387
assam,meghalaya,0.0,0.0,0.0
assam,mizoram,9203120000.0,9295699517.144672,92579517.14467277
assam,nagaland,21840470000.0,20008791079.57253,-1831678920.4274726
assam,odisha,0.0,0.0,0.0
assam,puducherry,0.0,0.0,0.0
assam,punjab,49715662366.666664,48750417215.28785,-965245151.37882
assam,rajasthan,0.0,0.0,0.0
assam,sikkim,0.0,0.0,0.0
assam,tamil nadu,0.0,0.0,0.0
assam,telangana,157085000.0,158718395.53397056,1633395.5339705646
assam,tripura,380846967500.0,376979672046.7227,-3867295453.2773094
assam,uttar pradesh,5752323000.0,4637723018.359964,-1114599981.6400356
assam,uttarakhand,314793000.0,318066269.12388325,3273269.1238832474
assam,west bengal,1250366000.0,1097851300.3091524,-152514699.69084758
bihar,andaman and nicobar,0.0,0.0,0.0
bihar,andhra pradesh,1826398666.6666665,2094188161.1887522,267789494.52208567
bihar,arunachal pradesh,0.0,0.0,0.0
bihar,assam,14334178500.0,10702231023.428837,-3631947476.571164
bihar,chandigarh,860414000.0000001,928477643.9300351,68063643.93003505
bihar,chhattisgarh,78854000.0,90415699.63679592,11561699.636795923
bihar,dadra and nagar haveli,0.0,0.0,0.0
bihar,daman and diu,0.0,0.0,0.0
bihar,delhi,0.0,0.0,0.0
bihar,goa,0.0,0.0,0.0
bihar,gujarat,0.0,0.0,0.0
bihar,haryana,39017650833.33333,32725963801.421642,-6291687031.91169
bihar,himachal pradesh,0.0,0.0,0.0
bihar,jammu and kashmir,0.0,0.0,0.0
bihar,jharkhand,0.0,0.0,0.0
bihar,karnataka,654196666.6666667,329107104.65673953,-325089562.0099272
bihar,kerala,0.0,0.0,0.0
bihar,lakshadeep,0.0,0.0,0.0
bihar,madhya pradesh,3436816016.666667,1728961069.5301747,-1707854947.1364923
bihar,maharashtra,0.0,0.0,0.0
bihar,manipur,0.0,0.0,0.0
bihar,meghalaya,0.0,0.0,0.0
bihar,mizoram,0.0,0.0,0.0
bihar,nagaland,712425000.0,358400066.80215067,-354024933.19784933
bihar,odisha,0.0,0.0,0.0
bihar,puducherry,0.0,0.0,0.0
bihar,punjab,93025034416.66666,84246467249.98653,-8778567166.680141
bihar,rajasthan,270802000.0,136232522.56750676,-134569477.43249324
bihar,sikkim,0.0,0.0,0.0
bihar,tamil nadu,2221076833.333333,1172515264.5435617,-1048561568.7897716
bihar,telangana,690690000.0,347465827.4759833,-343224172.5240167
bihar,tripura,3031043333.333333,3475459756.166832,444416422.83349895
bihar,uttar pradesh,2007200500.0,1822968755.7842867,-184231744.21571326
bihar,uttarakhand,228192000.0,216060722.75080273,-12131277.249197282
bihar,west bengal,7157098266.666667,6372556159.046541,-784542107.620126
chandigarh,andaman and nicobar,0.0,0.0,0.0
chandigarh,andhra pradesh,714840000.0,714840000.0,0.0
chandigarh,arunachal pradesh,0.0,0.0,0.0
chandigarh,assam,17212896666.666668,17212896666.666668,0.0
chandigarh,bihar,37099128333.33332,37099128333.33332,0.0
chandigarh,chhattisgarh,712425000.0,712425000.0,0.0
chandigarh,dadra and nagar haveli,0.0,0.0,0.0
chandigarh,daman and diu,0.0,0.0,0.0
chandigarh,delhi,1573520000.0,1573520000.0,0.0
chandigarh,goa,0.0,0.0,0.0
chandigarh,gujarat,1431290000.0,1431290000.0,0.0
chandigarh,haryana,0.0,0.0,0.0
chandigarh,himachal pradesh,0.0,0.0,0.0
chandigarh,jammu and kashmir,3858743333.333333,3858743333.333333,0.0
chandigarh,jharkhand,0.0,0.0,0.0
chandigarh,karnataka,16747723333.333332,16747723333.333332,0.0
chandigarh,kerala,784090000.0,784090000.0,0.0
chandigarh,lakshadeep,0.0,0.0,0.0
chandigarh,madhya pradesh,0.0,0.0,0.0
chandigarh,maharashtra,1497320000.0,1497320000.0,0.0
chandigarh,manipur,0.0,0.0,0.0
chandigarh,meghalaya,0.0,0.0,0.0
chandigarh,mizoram,0.0,0.0,0.0
chandigarh,nagaland,1570850000.0,1570850000.0,0.0
chandigarh,odisha,710815000.0,710815000.0,0.0
chandigarh,puducherry,0.0,0.0,0.0
chandigarh,punjab,0.0,0.0,0.0
chandigarh,rajasthan,0.0,0.0,0.0
chandigarh,sikkim,0.0,0.0,0.0
chandigarh,tamil nadu,3840138333.333333,3840138333.333333,0.0
chandigarh,telangana,0.0,0.0,0.0
chandigarh,tripura,0.0,0.0,0.0
chandigarh,uttar pradesh,8250011666.666666,8250011666.666666,0.0
chandigarh,uttarakhand,0.0,0.0,0.0
chandigarh,west bengal,0.0,0.0,0.0
chhattisgarh,andaman and nicobar,0.0,0.0,0.0
chhattisgarh,andhra pradesh,2287248706333.3335,2283813629269.0244,-3435077064.309082
chhattisgarh,arunachal pradesh,0.0,0.0,0.0
chhattisgarh,assam,120364015333.33334,120183248079.07944,-180767254.25390625
chhattisgarh,bihar,1297505486666.6667,1295556843597.9343,-1948643068.7324219
chhattisgarh,chandigarh,1581530000.0,1579154798.1190355,-2375201.8809645176
chhattisgarh,dadra and nagar haveli,0.0,0.0,0.0
chhattisgarh,daman and diu,0.0,0.0,0.0
chhattisgarh,delhi,3140098000.0,3135382081.4426455,-4715918.55735445
chhattisgarh,goa,30749262666.666664,30703082254.96146,-46180411.70520401
chhattisgarh,gujarat,55856993333.33333,55773105177.16156,-83888156.17176819
chhattisgarh,haryana,5857670833.333333,5848980071.680753,-8690761.652580261
chhattisgarh,himachal pradesh,3073763333.333333,3069147038.7003055,-4616294.633027554
chhattisgarh,jammu and kashmir,7728166666.666666,7716560212.155481,-11606454.511184692
chhattisgarh,jharkhand,2099494514000.0,2096341413319.8184,-3153100680.1816406
chhattisgarh,karnataka,408276612333.3334,407663446994.9788,-613165338.3545532
chhattisgarh,kerala,224578862000.0,224241580926.95853,-337281073.0414734
chhattisgarh,lakshadeep,0.0,0.0,0.0
chhattisgarh,madhya pradesh,86881940166.66669,86751993990.07776,-129946176.58892822
chhattisgarh,maharashtra,1197251792666.6667,1195453714407.051,-1798078259.6157227
chhattisgarh,manipur,766883333.3333333,765731598.7877896,-1151734.5455436707
chhattisgarh,meghalaya,0.0,0.0,0.0
chhattisgarh,mizoram,783200000.0,782023760.4641256,-1176239.5358743668
chhattisgarh,nagaland,8574497333.333334,8561619827.250959,-12877506.082374573
chhattisgarh,odisha,8750480000.0,8737338196.458277,-13141803.541723251
chhattisgarh,puducherry,0.0,0.0,0.0
chhattisgarh,punjab,19452077333.333332,19422863464.06067,-29213869.272663116
chhattisgarh,rajasthan,453900000.0,453218315.72352743,-681684.2764725685
chhattisgarh,sikkim,0.0,0.0,0.0
chhattisgarh,tamil nadu,1540633217333.3333,1538319693711.0498,-2313523622.2834473
chhattisgarh,telangana,0.0,0.0,0.0
chhattisgarh,tripura,0.0,0.0,0.0
chhattisgarh,uttar pradesh,2363543333.3333335,2359993674.0976095,-3549659.2357239723
chhattisgarh,uttarakhand,816130000.0,814904304.9381855,-1225695.0618145466
chhattisgarh,west bengal,451983652000.0,451304845767.80994,-678806232.1900635
dadra and nagar haveli,andaman and nicobar,0.0,0.0,0.0
dadra and nagar haveli,andhra pradesh,0.0,0.0,0.0
dadra and nagar haveli,arunachal pradesh,0.0,0.0,0.0
dadra and nagar haveli,assam,0.0,0.0,0.0
dadra and nagar haveli,bihar,0.0,0.0,0.0
dadra and nagar haveli,chandigarh,0.0,0.0,0.0
dadra and nagar haveli,chhattisgarh,0.0,0.0,0.0
dadra and nagar haveli,daman and diu,0.0,0.0,0.0
dadra and nagar haveli,delhi,0.0,0.0,0.0
dadra and nagar haveli,goa,0.0,0.0,0.0
dadra and nagar haveli,gujarat,0.0,0.0,0.0
dadra and nagar haveli,haryana,0.0,0.0,0.0
dadra and nagar haveli,himachal pradesh,0.0,0.0,0.0
dadra and nagar haveli,jammu and kashmir,0.0,0.0,0.0
dadra and nagar haveli,jharkhand,0.0,0.0,0.0
dadra and nagar haveli,karnataka,0.0,0.0,0.0
dadra and nagar haveli,kerala,0.0,0.0,0.0
dadra and nagar haveli,lakshadeep,0.0,0.0,0.0
dadra and nagar haveli,madhya pradesh,0.0,0.0,0.0
dadra and nagar haveli,maharashtra,0.0,0.0,0.0
dadra and nagar haveli,manipur,0.0,0.0,0.0
dadra and nagar haveli,meghalaya,0.0,0.0,0.0
dadra and nagar haveli,mizoram,0.0,0.0,0.0
dadra and nagar haveli,nagaland,0.0,0.0,0.0
dadra and nagar haveli,odisha,0.0,0.0,0.0
dadra and nagar haveli,puducherry,0.0,0.0,0.0
dadra and nagar haveli,punjab,0.0,0.0,0.0
dadra and nagar haveli,rajasthan,0.0,0.0,0.0
dadra and nagar haveli,sikkim,0.0,0.0,0.0
dadra and nagar haveli,tamil nadu,0.0,0.0,0.0
dadra and nagar haveli,telangana,0.0,0.0,0.0
dadra and nagar haveli,tripura,0.0,0.0,0.0
dadra and nagar haveli,uttar pradesh,0.0,0.0,0.0
dadra and nagar haveli,uttarakhand,0.0,0.0,0.0
dadra and nagar haveli,west bengal,0.0,0.0,0.0
daman and diu,andaman and nicobar,0.0,0.0,0.0
daman and diu,andhra pradesh,0.0,0.0,0.0
daman and diu,arunachal pradesh,0.0,0.0,0.0
daman and diu,assam,0.0,0.0,0.0
daman and diu,bihar,0.0,0.0,0.0
daman and diu,chandigarh,0.0,0.0,0.0
daman and diu,chhattisgarh,0.0,0.0,0.0
daman and diu,dadra and nagar haveli,0.0,0.0,0.0
daman and diu,delhi,0.0,0.0,0.0
daman and diu,goa,0.0,0.0,0.0
daman and diu,gujarat,0.0,0.0,0.0
daman and diu,haryana,0.0,0.0,0.0
daman and diu,himachal pradesh,0.0,0.0,0.0
daman and diu,jammu and kashmir,0.0,0.0,0.0
daman and diu,jharkhand,0.0,0.0,0.0
daman and diu,karnataka,0.0,0.0,0.0
daman and diu,kerala,0.0,0.0,0.0
daman and diu,lakshadeep,0.0,0.0,0.0
daman and diu,madhya pradesh,0.0,0.0,0.0
daman and diu,maharashtra,0.0,0.0,0.0
daman and diu,manipur,0.0,0.0,0.0
daman and diu,meghalaya,0.0,0.0,0.0
daman and diu,mizoram,0.0,0.0,0.0
daman and diu,nagaland,0.0,0.0,0.0
daman and diu,odisha,0.0,0.0,0.0
daman and diu,puducherry,0.0,0.0,0.0
daman and diu,punjab,0.0,0.0,0.0
daman and diu,rajasthan,0.0,0.0,0.0
daman and diu,sikkim,0.0,0.0,0.0
daman and diu,tamil nadu,0.0,0.0,0.0
daman and diu,telangana,0.0,0.0,0.0
daman and diu,tripura,0.0,0.0,0.0
daman and diu,uttar pradesh,0.0,0.0,0.0
daman and diu,uttarakhand,0.0,0.0,0.0
daman and diu,west bengal,0.0,0.0,0.0
delhi,andaman and nicobar,0.0,0.0,0.0
delhi,andhra pradesh,0.0,0.0,0.0
delhi,arunachal pradesh,0.0,0.0,0.0
delhi,assam,71016599666.66667,0.0,-71016599666.66667
delhi,bihar,0.0,0.0,0.0
delhi,chandigarh,19386808333.333332,0.0,-19386808333.333332
delhi,chhattisgarh,0.0,0.0,0.0
delhi,dadra and nagar haveli,0.0,0.0,0.0
delhi,daman and diu,0.0,0.0,0.0
delhi,goa,0.0,0.0,0.0
delhi,gujarat,11479220000.0,0.0,-11479220000.0
delhi,haryana,503554333.3333333,0.0,-503554333.3333333
delhi,himachal pradesh,2383716666.6666665,0.0,-2383716666.6666665
delhi,jammu and kashmir,0.0,0.0,0.0
delhi,jharkhand,0.0,0.0,0.0
delhi,karnataka,0.0,0.0,0.0
delhi,kerala,0.0,0.0,0.0
delhi,lakshadeep,0.0,0.0,0.0
delhi,madhya pradesh,1130160966.6666667,0.0,-1130160966.6666667
delhi,maharashtra,0.0,0.0,0.0
delhi,manipur,0.0,0.0,0.0
delhi,meghalaya,0.0,0.0,0.0
delhi,mizoram,0.0,0.0,0.0
delhi,nagaland,6399066666.666667,0.0,-6399066666.666667
delhi,odisha,1428875000.0,0.0,-1428875000.0
delhi,puducherry,0.0,0.0,0.0
delhi,punjab,251938166.66666666,0.0,-251938166.66666666
delhi,rajasthan,142466216.66666666,0.0,-142466216.66666666
delhi,sikkim,0.0,0.0,0.0
delhi,tamil nadu,0.0,0.0,0.0
delhi,telangana,0.0,0.0,0.0
delhi,tripura,3325633333.333333,0.0,-3325633333.333333
delhi,uttar pradesh,2093000000.0,0.0,-2093000000.0
delhi,uttarakhand,0.0,0.0,0.0
delhi,west bengal,10646016666.666666,0.0,-10646016666.666666
goa,andaman and nicobar,0.0,0.0,0.0
goa,andhra pradesh,0.0,0.0,0.0
goa,arunachal pradesh,0.0,0.0,0.0
goa,assam,0.0,0.0,0.0
goa,bihar,0.0,0.0,0.0
goa,chandigarh,0.0,0.0,0.0
goa,chhattisgarh,0.0,0.0,0.0
goa,dadra and nagar haveli,0.0,0.0,0.0
goa,daman and diu,0.0,0.0,0.0
goa,delhi,0.0,0.0,0.0
goa,gujarat,0.0,0.0,0.0
goa,haryana,159497333.3333333,0.0,-159497333.3333333
goa,himachal pradesh,0.0,0.0,0.0
goa,jammu and kashmir,0.0,0.0,0.0
goa,jharkhand,0.0,0.0,0.0
goa,karnataka,0.0,0.0,0.0
goa,kerala,1500160000.0,0.0,-1500160000.0
goa,lakshadeep,0.0,0.0,0.0
goa,madhya pradesh,0.0,0.0,0.0
goa,maharashtra,2931976666.6666665,0.0,-2931976666.6666665
goa,manipur,0.0,0.0,0.0
goa,meghalaya,0.0,0.0,0.0
goa,mizoram,0.0,0.0,0.0
goa,nagaland,0.0,0.0,0.0
goa,odisha,0.0,0.0,0.0
goa,puducherry,0.0,0.0,0.0
goa,punjab,2223018166.6666665,0.0,-2223018166.6666665
goa,rajasthan,0.0,0.0,0.0
goa,sikkim,0.0,0.0,0.0
goa,tamil nadu,0.0,0.0,0.0
goa,telangana,0.0,0.0,0.0
goa,tripura,0.0,0.0,0.0
goa,uttar pradesh,0.0,0.0,0.0
goa,uttarakhand,0.0,0.0,0.0
goa,west bengal,0.0,0.0,0.0
gujarat,andaman and nicobar,0.0,0.0,0.0
gujarat,andhra pradesh,3744296500.0,257745679.94797924,-3486550820.0520205
gujarat,arunachal pradesh,0.0,0.0,0.0
gujarat,assam,706977833.3333334,48666146.59406624,-658311686.7392671
gujarat,bihar,17533000.0,12490970.944493348,-5042029.055506652
gujarat,chandigarh,0.0,0.0,0.0
gujarat,chhattisgarh,0.0,0.0,0.0
gujarat,dadra and nagar haveli,0.0,0.0,0.0
gujarat,daman and diu,0.0,0.0,0.0
gujarat,delhi,0.0,0.0,0.0
gujarat,goa,0.0,0.0,0.0
gujarat,haryana,14195890666.666666,2138160012.901968,-12057730653.764698
gujarat,himachal pradesh,0.0,0.0,0.0
gujarat,jammu and kashmir,2344052666.666667,161357266.55297568,-2182695400.1136913
gujarat,jharkhand,0.0,0.0,0.0
gujarat,karnataka,8400255500.0,578247359.8402936,-7822008140.159706
gujarat,kerala,1366353333.3333333,94055497.19398233,-1272297836.139351
gujarat,lakshadeep,0.0,0.0,0.0
gujarat,madhya pradesh,9188803983.333334,632528575.2858915,-8556275408.047442
gujarat,maharashtra,5739113333.333333,395062642.18085116,-5344050691.152482
gujarat,manipur,0.0,0.0,0.0
gujarat,meghalaya,0.0,0.0,0.0
gujarat,mizoram,0.0,0.0,0.0
gujarat,nagaland,0.0,0.0,0.0
gujarat,odisha,0.0,0.0,0.0
gujarat,puducherry,0.0,0.0,0.0
gujarat,punjab,39365513100.0,13471097697.001703,-25894415402.998295
gujarat,rajasthan,1220353166.6666665,84005301.58847453,-1136347865.078192
gujarat,sikkim,0.0,0.0,0.0
gujarat,tamil nadu,4455701833.333334,306716601.8177133,-4148985231.5156207
gujarat,telangana,709285500.0,48824999.161990084,-660460500.83801
gujarat,tripura,0.0,0.0,0.0
gujarat,uttar pradesh,22269179500.0,1729371151.537437,-20539808348.462563
gujarat,uttarakhand,0.0,0.0,0.0
gujarat,west bengal,2139180166.6666667,147254483.34252682,-1991925683.3241398
haryana,andaman and nicobar,0.0,0.0,0.0
haryana,andhra pradesh,171691044000.0,171691044000.0,0.0
haryana,arunachal pradesh,2985950000.0,2983824863.9901958,-2125136.009804249
haryana,assam,1283438020833.3333,1282619711084.0369,-818309749.2963867
haryana,bihar,2261262849833.3335,2260441710834.409,-821138998.9243164
haryana,chandigarh,145154048333.3333,145073091736.2719,-80956597.06141663
haryana,chhattisgarh,121395717333.33333,121395717333.33333,0.0
haryana,dadra and nagar haveli,0.0,0.0,0.0
haryana,daman and diu,0.0,0.0,0.0
haryana,delhi,399641263333.3334,399620454525.1555,-20808808.17786026
haryana,goa,49421895000.00001,49398251410.2953,-23643589.704704285
haryana,gujarat,1476186841333.3333,1475959168281.0176,-227673052.3157959
haryana,himachal pradesh,25767921666.666664,25760174052.08706,-7747614.57960701
haryana,jammu and kashmir,85206365000.0,85164494225.36551,-41870774.63449097
haryana,jharkhand,150320603333.33334,150314820387.46423,-5782945.869103432
haryana,karnataka,1612243554333.3335,1611281729979.2566,-961824354.0769043
haryana,kerala,332858211833.3334,332775286555.87897,-82925277.45439148
haryana,lakshadeep,0.0,0.0,0.0
haryana,madhya pradesh,139591127000.0,139570461451.115,-20665548.88500595
haryana,maharashtra,3156472269000.0,3155462038333.786,-1010230666.2141113
haryana,manipur,21171023333.333332,21155955665.07028,-15067668.263053894
haryana,meghalaya,533406666.6666666,533027034.81911296,-379631.8475536704
haryana,mizoram,18899150000.0,18885699250.91857,-13450749.081428528
haryana,nagaland,106666760000.00002,106595895318.07628,-70864681.92373657
haryana,odisha,500087620500.0,500080203321.37225,-7417178.6277599335
haryana,puducherry,0.0,0.0,0.0
haryana,punjab,6975056666.666667,6975056666.666667,0.0
haryana,rajasthan,1116812068333.3335,1116802893319.8984,-9175013.435112
haryana,sikkim,0.0,0.0,0.0
haryana,tamil nadu,699622303500.0,699319576956.9393,-302726543.06066895
haryana,telangana,2799790000.0,2799790000.0,0.0
haryana,tripura,125545491666.66667,125460522542.55804,-84969124.10862732
haryana,uttar pradesh,3760395163333.334,3759540888850.582,-854274482.7519531
haryana,uttarakhand,69570691666.66666,69570130453.40147,-561213.2651821375
haryana,west bengal,2265749988666.6665,2265680812269.6445,-69176397.02217102
himachal pradesh,andaman and nicobar,0.0,0.0,0.0
himachal pradesh,andhra pradesh,0.0,0.0,0.0
himachal pradesh,arunachal pradesh,0.0,0.0,0.0
himachal pradesh,assam,0.0,0.0,0.0
himachal pradesh,bihar,0.0,0.0,0.0
himachal pradesh,chandigarh,0.0,0.0,0.0
himachal pradesh,chhattisgarh,0.0,0.0,0.0
himachal pradesh,dadra and nagar haveli,0.0,0.0,0.0
himachal pradesh,daman and diu,0.0,0.0,0.0
himachal pradesh,delhi,0.0,0.0,0.0
himachal pradesh,goa,0.0,0.0,0.0
himachal pradesh,gujarat,0.0,0.0,0.0
himachal pradesh,haryana,0.0,0.0,0.0
himachal pradesh,jammu and kashmir,0.0,0.0,0.0
himachal pradesh,jharkhand,0.0,0.0,0.0
himachal pradesh,karnataka,0.0,0.0,0.0
himachal pradesh,kerala,0.0,0.0,0.0
himachal pradesh,lakshadeep,0.0,0.0,0.0
himachal pradesh,madhya pradesh,0.0,0.0,0.0
himachal pradesh,maharashtra,0.0,0.0,0.0
himachal pradesh,manipur,0.0,0.0,0.0
himachal pradesh,meghalaya,0.0,0.0,0.0
himachal pradesh,mizoram,0.0,0.0,0.0
himachal pradesh,nagaland,0.0,0.0,0.0
himachal pradesh,odisha,0.0,0.0,0.0
himachal pradesh,puducherry,0.0,0.0,0.0
himachal pradesh,punjab,0.0,0.0,0.0
himachal pradesh,rajasthan,0.0,0.0,0.0
himachal pradesh,sikkim,0.0,0.0,0.0
himachal pradesh,tamil nadu,0.0,0.0,0.0
himachal pradesh,telangana,0.0,0.0,0.0
himachal pradesh,tripura,0.0,0.0,0.0
himachal pradesh,uttar pradesh,0.0,0.0,0.0
himachal pradesh,uttarakhand,0.0,0.0,0.0
himachal pradesh,west bengal,1407676666.6666667,1407676666.6666667,0.0
jammu and kashmir,andaman and nicobar,0.0,0.0,0.0
jammu and kashmir,andhra pradesh,0.0,0.0,0.0
jammu and kashmir,arunachal pradesh,0.0,0.0,0.0
jammu and kashmir,assam,0.0,0.0,0.0
jammu and kashmir,bihar,0.0,0.0,0.0
jammu and kashmir,chandigarh,0.0,0.0,0.0
jammu and kashmir,chhattisgarh,0.0,0.0,0.0
jammu and kashmir,dadra and nagar haveli,0.0,0.0,0.0
